truck_id,route_id,departure_date,estimated_arrival,delay
T535,R1215,01/01/2019 07:00,43:12.0,1
T482,R1216,01/01/2019 07:00,54:00.0,0
T415,R1217,01/01/2019 07:00,48:36.0,0
T202,R1219,01/01/2019 07:00,37:12.0,0
T491,R1220,01/01/2019 07:00,37:12.0,0
T152,R1221,01/01/2019 07:00,04:48.0,0
T448,R1223,01/01/2019 07:00,30:36.0,1
T114,R1225,01/01/2019 07:00,34:12.0,0
T327,R1226,01/01/2019 07:00,33:36.0,0
T345,R1228,01/01/2019 07:00,34:48.0,0
T320,R1229,01/01/2019 07:00,13:12.0,0
T14,R1231,01/01/2019 07:00,42:36.0,0
T136,R1232,01/01/2019 07:00,03:00.0,0
T102,R1233,01/01/2019 07:00,03:36.0,1
T243,R1234,01/01/2019 07:00,10:12.0,0
T1,R1235,01/01/2019 07:00,02:24.0,1
T393,R1236,01/01/2019 07:00,03:36.0,0
T53,R1238,01/01/2019 07:00,43:48.0,0
T267,R1239,01/01/2019 07:00,22:12.0,0
T18,R1241,01/01/2019 07:00,12:36.0,0
T398,R1242,01/01/2019 07:00,03:36.0,1
T174,R1244,01/01/2019 07:00,12:00.0,0
T430,R1245,01/01/2019 07:00,22:48.0,0
T10,R1247,01/01/2019 07:00,49:12.0,0
T608,R1248,01/01/2019 07:00,24:36.0,0
T437,R1249,01/01/2019 07:00,27:00.0,0
T210,R1254,01/01/2019 07:00,34:48.0,1
T231,R1258,01/01/2019 07:00,45:00.0,1
T450,R1259,01/01/2019 07:00,57:00.0,0
T128,R1261,01/01/2019 07:00,48:00.0,0
T604,R1262,01/01/2019 07:00,24:36.0,0
T362,R1263,01/01/2019 07:00,13:48.0,0
T367,R1264,01/01/2019 07:00,40:12.0,0
T250,R1265,01/01/2019 07:00,58:48.0,1
T592,R1267,01/01/2019 07:00,33:00.0,0
T586,R1268,01/01/2019 07:00,15:36.0,1
T323,R1269,01/01/2019 07:00,37:12.0,1
T509,R1271,01/01/2019 07:00,42:00.0,1
T90,R1273,01/01/2019 07:00,31:48.0,0
T163,R1274,01/01/2019 07:00,33:36.0,0
T546,R1275,01/01/2019 07:00,07:48.0,1
T470,R1276,01/01/2019 07:00,37:12.0,0
T356,R1277,01/01/2019 07:00,45:36.0,0
T55,R1278,01/01/2019 07:00,58:48.0,0
T331,R1279,01/01/2019 07:00,45:36.0,0
T472,R1280,01/01/2019 07:00,49:12.0,0
T262,R1281,01/01/2019 07:00,19:12.0,1
T394,R1282,01/01/2019 07:00,31:12.0,0
T577,R1283,01/01/2019 07:00,18:36.0,0
T335,R1284,01/01/2019 07:00,06:00.0,1
T349,R1286,01/01/2019 07:00,55:48.0,0
T171,R1287,01/01/2019 07:00,24:00.0,0
T263,R1289,01/01/2019 07:00,07:48.0,0
T47,R1290,01/01/2019 07:00,37:48.0,0
T32,R1292,01/01/2019 07:00,06:00.0,0
T387,R1293,01/01/2019 07:00,24:00.0,0
T375,R1294,01/01/2019 07:00,45:36.0,0
T559,R1295,01/01/2019 07:00,51:36.0,0
T458,R1296,01/01/2019 07:00,48:00.0,0
T494,R1297,01/01/2019 07:00,12:00.0,1
T492,R1298,01/01/2019 07:00,04:48.0,1
T456,R1302,01/01/2019 07:00,34:48.0,1
T461,R1303,01/01/2019 07:00,54:36.0,1
T251,R1306,04/01/2019 07:00,02:24.0,0
T243,R1308,04/01/2019 07:00,32:24.0,0
T530,R1309,04/01/2019 07:00,24:36.0,1
T207,R1310,04/01/2019 07:00,22:48.0,0
T97,R1312,04/01/2019 07:00,07:48.0,1
T185,R1313,04/01/2019 07:00,18:36.0,0
T389,R1315,04/01/2019 07:00,23:24.0,0
T395,R1316,04/01/2019 07:00,49:48.0,0
T391,R1319,04/01/2019 07:00,48:36.0,0
T561,R1321,04/01/2019 07:00,49:48.0,0
T115,R1323,04/01/2019 07:00,07:48.0,0
T432,R1324,04/01/2019 07:00,45:00.0,0
T26,R1326,04/01/2019 07:00,23:24.0,0
T548,R1327,04/01/2019 07:00,49:48.0,0
T145,R1328,04/01/2019 07:00,28:12.0,1
T505,R1329,04/01/2019 07:00,52:48.0,0
T20,R1335,04/01/2019 07:00,20:24.0,0
T129,R1337,04/01/2019 07:00,48:36.0,0
T324,R1338,04/01/2019 07:00,33:36.0,1
T230,R1340,04/01/2019 07:00,14:24.0,0
T327,R1341,04/01/2019 07:00,57:36.0,0
T558,R1342,04/01/2019 07:00,49:48.0,0
T491,R1343,04/01/2019 07:00,15:00.0,0
T333,R1344,04/01/2019 07:00,16:48.0,0
T579,R1345,04/01/2019 07:00,06:36.0,0
T370,R1350,04/01/2019 07:00,54:36.0,0
T366,R1354,04/01/2019 07:00,21:00.0,0
T394,R1355,04/01/2019 07:00,33:36.0,0
T398,R1357,04/01/2019 07:00,36:36.0,0
T305,R1358,04/01/2019 07:00,59:24.0,0
T336,R1359,04/01/2019 07:00,18:00.0,0
T61,R1360,04/01/2019 07:00,10:12.0,0
T76,R1361,04/01/2019 07:00,48:36.0,0
T349,R1363,04/01/2019 07:00,01:48.0,0
T555,R1364,04/01/2019 07:00,37:12.0,0
T155,R1365,04/01/2019 07:00,37:12.0,1
T463,R1367,04/01/2019 07:00,37:12.0,0
T456,R1369,04/01/2019 07:00,42:36.0,0
T477,R1370,04/01/2019 07:00,34:48.0,0
T605,R1371,04/01/2019 07:00,37:12.0,0
T423,R1372,04/01/2019 07:00,45:00.0,0
T574,R1373,04/01/2019 07:00,37:12.0,0
T35,R1374,04/01/2019 07:00,19:48.0,0
T139,R1375,04/01/2019 07:00,07:48.0,0
T427,R1376,04/01/2019 07:00,31:12.0,0
T184,R1377,04/01/2019 07:00,11:24.0,0
T368,R1378,04/01/2019 07:00,45:00.0,0
T342,R1379,04/01/2019 07:00,37:12.0,1
T612,R1380,04/01/2019 07:00,31:48.0,1
T134,R1382,04/01/2019 07:00,57:00.0,0
T299,R1383,04/01/2019 07:00,30:36.0,1
T101,R1385,04/01/2019 07:00,16:48.0,0
T5,R1386,04/01/2019 07:00,16:12.0,0
T472,R1388,04/01/2019 07:00,34:12.0,0
T281,R1389,04/01/2019 07:00,51:00.0,1
T298,R1390,04/01/2019 07:00,15:36.0,0
T580,R1391,04/01/2019 07:00,53:24.0,0
T592,R1392,04/01/2019 07:00,08:24.0,1
T25,R1393,04/01/2019 07:00,58:12.0,1
T187,R1398,04/01/2019 07:00,52:12.0,0
T205,R1402,04/01/2019 07:00,22:12.0,1
T590,R1403,04/01/2019 07:00,22:12.0,0
T589,R1406,04/01/2019 07:00,30:36.0,0
T457,R1407,04/01/2019 07:00,31:48.0,0
T118,R1409,04/01/2019 07:00,10:12.0,1
T318,R1411,04/01/2019 07:00,03:36.0,1
T356,R1412,04/01/2019 07:00,40:12.0,1
T527,R1413,04/01/2019 07:00,09:36.0,0
T268,R1415,04/01/2019 07:00,27:36.0,1
T344,R1417,04/01/2019 07:00,28:48.0,1
T71,R1418,04/01/2019 07:00,13:12.0,0
T102,R1419,04/01/2019 07:00,45:36.0,0
T559,R1421,04/01/2019 07:00,37:12.0,1
T296,R1424,04/01/2019 07:00,02:24.0,1
T83,R1425,04/01/2019 07:00,50:24.0,1
T459,R1426,04/01/2019 07:00,03:36.0,0
T480,R1427,04/01/2019 07:00,12:00.0,0
T615,R1428,04/01/2019 07:00,06:36.0,0
T260,R1430,04/01/2019 07:00,19:12.0,0
T212,R1431,04/01/2019 07:00,55:48.0,0
T608,R1433,04/01/2019 07:00,07:48.0,1
T135,R1434,04/01/2019 07:00,16:12.0,1
T378,R1436,04/01/2019 07:00,39:36.0,1
T483,R1437,04/01/2019 07:00,21:36.0,0
T141,R1440,04/01/2019 07:00,11:24.0,0
T58,R1441,04/01/2019 07:00,43:12.0,0
T543,R1443,04/01/2019 07:00,06:00.0,0
T282,R1445,04/01/2019 07:00,29:24.0,0
T41,R1446,04/01/2019 07:00,47:24.0,0
T208,R1449,04/01/2019 07:00,00:00.0,0
T393,R1450,04/01/2019 07:00,51:36.0,0
T258,R1451,04/01/2019 07:00,07:12.0,0
T597,R1452,04/01/2019 07:00,18:00.0,0
T311,R1453,04/01/2019 07:00,15:36.0,0
T422,R1454,04/01/2019 07:00,07:12.0,0
T359,R1456,04/01/2019 07:00,57:00.0,0
T182,R1457,04/01/2019 07:00,45:36.0,0
T210,R1459,04/01/2019 07:00,22:48.0,0
T262,R1460,04/01/2019 07:00,00:36.0,0
T244,R1463,04/01/2019 07:00,16:48.0,0
T576,R1465,04/01/2019 07:00,01:12.0,0
T386,R1467,04/01/2019 07:00,58:48.0,0
T591,R1468,04/01/2019 07:00,23:24.0,0
T474,R1469,04/01/2019 07:00,19:48.0,0
T571,R1471,04/01/2019 07:00,45:36.0,0
T322,R1472,04/01/2019 07:00,58:12.0,1
T451,R1473,04/01/2019 07:00,09:00.0,0
T59,R1475,04/01/2019 07:00,02:24.0,1
T49,R1476,04/01/2019 07:00,28:12.0,0
T21,R1479,04/01/2019 07:00,17:24.0,0
T421,R1481,04/01/2019 07:00,12:36.0,0
T249,R1482,04/01/2019 07:00,20:24.0,0
T257,R1484,04/01/2019 07:00,21:36.0,0
T552,R1485,04/01/2019 07:00,21:36.0,0
T126,R1486,04/01/2019 07:00,55:12.0,0
T256,R1487,04/01/2019 07:00,24:36.0,0
T321,R1488,04/01/2019 07:00,21:00.0,0
T613,R1489,04/01/2019 07:00,20:24.0,1
T373,R1494,04/01/2019 07:00,16:12.0,1
T325,R1497,04/01/2019 07:00,22:48.0,0
T504,R1498,04/01/2019 07:00,04:12.0,0
T65,R1499,04/01/2019 07:00,39:00.0,0
T287,R1500,04/01/2019 07:00,19:12.0,0
T78,R1501,04/01/2019 07:00,32:24.0,0
T443,R1502,04/01/2019 07:00,31:12.0,0
T542,R1504,04/01/2019 07:00,57:36.0,0
T445,R1505,04/01/2019 07:00,54:00.0,0
T301,R1507,04/01/2019 07:00,12:36.0,0
T120,R1508,04/01/2019 07:00,16:12.0,0
T166,R1509,04/01/2019 07:00,46:48.0,1
T216,R1511,04/01/2019 07:00,05:24.0,1
T407,R1513,04/01/2019 07:00,07:48.0,0
T87,R1514,04/01/2019 07:00,42:36.0,1
T131,R1515,04/01/2019 07:00,45:36.0,0
T125,R1516,04/01/2019 07:00,49:48.0,0
T272,R1517,04/01/2019 07:00,07:48.0,0
T475,R1519,04/01/2019 07:00,45:36.0,0
T153,R1520,04/01/2019 07:00,03:36.0,1
T468,R1521,04/01/2019 07:00,58:48.0,0
T203,R1523,04/01/2019 07:00,02:24.0,1
T471,R1524,04/01/2019 07:00,00:00.0,0
T55,R1527,04/01/2019 07:00,27:00.0,0
T236,R1529,04/01/2019 07:00,30:36.0,0
T575,R1530,04/01/2019 07:00,31:48.0,1
T438,R1532,04/01/2019 07:00,39:36.0,0
T28,R1533,04/01/2019 07:00,31:48.0,0
T285,R1534,04/01/2019 07:00,12:00.0,0
T63,R1535,04/01/2019 07:00,36:00.0,0
T371,R1536,04/01/2019 07:00,05:24.0,0
T364,R1537,04/01/2019 07:00,06:00.0,0
T335,R1542,04/01/2019 07:00,15:00.0,0
T329,R1545,04/01/2019 07:00,24:36.0,0
T128,R1546,04/01/2019 07:00,40:48.0,0
T353,R1547,04/01/2019 07:00,15:36.0,1
T519,R1548,04/01/2019 07:00,48:00.0,0
T77,R1549,04/01/2019 07:00,17:24.0,0
T439,R1550,04/01/2019 07:00,34:12.0,0
T540,R1551,04/01/2019 07:00,37:12.0,1
T297,R1552,04/01/2019 07:00,51:36.0,0
T253,R1553,04/01/2019 07:00,56:24.0,0
T246,R1555,04/01/2019 07:00,27:00.0,1
T209,R1556,04/01/2019 07:00,12:36.0,1
T241,R1557,04/01/2019 07:00,07:48.0,1
T362,R1559,04/01/2019 07:00,35:24.0,0
T15,R1561,04/01/2019 07:00,22:48.0,0
T100,R1562,04/01/2019 07:00,03:00.0,1
T403,R1563,04/01/2019 07:00,49:12.0,0
T303,R1564,04/01/2019 07:00,28:12.0,0
T326,R1565,04/01/2019 07:00,31:12.0,0
T381,R1566,04/01/2019 07:00,02:24.0,1
T314,R1567,04/01/2019 07:00,58:12.0,0
T174,R1568,04/01/2019 07:00,03:36.0,0
T426,R1569,04/01/2019 07:00,25:48.0,0
T91,R1570,04/01/2019 07:00,30:00.0,1
T419,R1571,04/01/2019 07:00,03:36.0,0
T577,R1572,04/01/2019 07:00,59:24.0,0
T240,R1574,04/01/2019 07:00,47:24.0,1
T517,R1575,04/01/2019 07:00,21:00.0,0
T610,R1577,04/01/2019 07:00,21:00.0,0
T448,R1578,04/01/2019 07:00,37:48.0,0
T593,R1580,04/01/2019 07:00,10:48.0,0
T60,R1581,04/01/2019 07:00,41:24.0,0
T165,R1582,04/01/2019 07:00,32:24.0,0
T103,R1583,04/01/2019 07:00,22:12.0,0
T290,R1584,04/01/2019 07:00,22:48.0,0
T8,R1585,04/01/2019 07:00,09:00.0,0
T96,R1590,04/01/2019 07:00,17:24.0,0
T194,R1593,04/01/2019 07:00,07:12.0,0
T361,R1594,04/01/2019 07:00,31:48.0,0
T66,R1595,04/01/2019 07:00,42:00.0,0
T284,R1596,04/01/2019 07:00,40:48.0,0
T46,R1597,04/01/2019 07:00,15:00.0,0
T513,R1598,04/01/2019 07:00,55:12.0,0
T497,R1599,04/01/2019 07:00,33:00.0,0
T206,R1600,04/01/2019 07:00,27:00.0,0
T138,R1601,04/01/2019 07:00,51:36.0,0
T478,R1603,04/01/2019 07:00,09:00.0,0
T452,R1604,04/01/2019 07:00,07:12.0,0
T347,R1605,04/01/2019 07:00,08:24.0,0
T507,R1607,04/01/2019 07:00,40:12.0,0
T280,R1609,04/01/2019 07:00,09:00.0,0
T238,R1610,04/01/2019 07:00,03:36.0,0
T179,R1611,04/01/2019 07:00,19:12.0,0
T177,R1612,04/01/2019 07:00,52:48.0,0
T563,R1613,04/01/2019 07:00,11:24.0,0
T261,R1614,04/01/2019 07:00,50:24.0,1
T289,R1615,04/01/2019 07:00,09:00.0,0
T578,R1616,04/01/2019 07:00,58:48.0,0
T82,R1617,04/01/2019 07:00,25:48.0,0
T192,R1618,04/01/2019 07:00,10:48.0,1
T346,R1619,04/01/2019 07:00,38:24.0,0
T146,R1620,04/01/2019 07:00,03:00.0,0
T220,R1622,04/01/2019 07:00,51:00.0,0
T53,R1623,04/01/2019 07:00,15:00.0,0
T509,R1625,04/01/2019 07:00,04:48.0,0
T250,R1626,04/01/2019 07:00,15:36.0,0
T267,R1628,04/01/2019 07:00,43:48.0,0
T175,R1629,04/01/2019 07:00,55:12.0,0
T300,R1630,04/01/2019 07:00,55:12.0,0
T566,R1631,04/01/2019 07:00,48:36.0,0
T573,R1632,04/01/2019 07:00,39:00.0,0
T22,R1633,04/01/2019 07:00,18:00.0,1
T254,R1638,04/01/2019 07:00,22:48.0,0
T521,R1642,04/01/2019 07:00,42:36.0,1
T70,R1643,04/01/2019 07:00,34:48.0,0
T328,R1646,04/01/2019 07:00,01:48.0,0
T614,R1647,04/01/2019 07:00,27:00.0,1
T294,R1649,04/01/2019 07:00,21:00.0,1
T234,R1651,04/01/2019 07:00,15:36.0,1
T413,R1652,04/01/2019 07:00,10:48.0,1
T369,R1653,04/01/2019 07:00,07:48.0,0
T56,R1655,04/01/2019 07:00,55:12.0,0
T33,R1657,04/01/2019 07:00,52:48.0,1
T283,R1658,04/01/2019 07:00,10:12.0,0
T511,R1659,04/01/2019 07:00,31:12.0,0
T567,R1661,04/01/2019 07:00,45:00.0,0
T136,R1662,04/01/2019 07:00,03:36.0,0
T57,R1665,04/01/2019 07:00,30:00.0,1
T295,R1666,04/01/2019 07:00,10:48.0,1
T604,R1667,04/01/2019 07:00,12:00.0,0
T587,R1668,04/01/2019 07:00,43:12.0,0
T372,R1670,04/01/2019 07:00,41:24.0,0
T442,R1671,04/01/2019 07:00,11:24.0,0
T17,R1673,04/01/2019 07:00,32:24.0,1
T424,R1674,04/01/2019 07:00,07:48.0,1
T31,R1676,04/01/2019 07:00,52:12.0,1
T24,R1677,04/01/2019 07:00,49:48.0,0
T551,R1680,04/01/2019 07:00,32:24.0,0
T232,R1681,04/01/2019 07:00,45:36.0,0
T178,R1686,04/01/2019 07:00,50:24.0,1
T401,R1690,04/01/2019 07:00,03:36.0,0
T609,R1691,04/01/2019 07:00,47:24.0,1
T45,R1693,04/01/2019 07:00,56:24.0,1
T23,R1694,04/01/2019 07:00,43:12.0,0
T255,R1695,04/01/2019 07:00,45:36.0,1
T488,R1696,04/01/2019 07:00,54:36.0,1
T239,R1697,04/01/2019 07:00,13:12.0,0
T158,R1699,04/01/2019 07:00,49:48.0,1
T150,R1700,04/01/2019 07:00,27:00.0,0
T122,R1701,04/01/2019 07:00,05:24.0,0
T50,R1703,04/01/2019 07:00,00:36.0,0
T454,R1705,04/01/2019 07:00,48:36.0,0
T116,R1706,04/01/2019 07:00,02:24.0,0
T11,R1707,04/01/2019 07:00,18:36.0,1
T396,R1709,04/01/2019 07:00,37:12.0,0
T108,R1710,04/01/2019 07:00,12:00.0,0
T557,R1711,04/01/2019 07:00,02:24.0,1
T470,R1712,04/01/2019 07:00,02:24.0,1
T428,R1713,04/01/2019 07:00,03:36.0,0
T434,R1714,04/01/2019 07:00,38:24.0,0
T157,R1715,04/01/2019 07:00,12:00.0,0
T399,R1716,04/01/2019 07:00,42:36.0,1
T228,R1718,04/01/2019 07:00,03:00.0,0
T13,R1719,04/01/2019 07:00,37:48.0,0
T482,R1721,04/01/2019 07:00,24:36.0,0
T147,R1722,04/01/2019 07:00,06:36.0,0
T176,R1724,04/01/2019 07:00,22:48.0,0
T500,R1725,04/01/2019 07:00,43:12.0,0
T277,R1727,04/01/2019 07:00,09:00.0,1
T545,R1728,04/01/2019 07:00,06:36.0,1
T173,R1729,04/01/2019 07:00,12:36.0,0
T607,R1734,04/01/2019 07:00,46:48.0,0
T180,R1738,04/01/2019 07:00,33:00.0,0
T2,R1739,04/01/2019 07:00,09:00.0,1
T569,R1741,04/01/2019 07:00,09:00.0,0
T217,R1742,04/01/2019 07:00,25:48.0,0
T196,R1743,04/01/2019 07:00,38:24.0,0
T499,R1744,04/01/2019 07:00,49:48.0,0
T595,R1745,04/01/2019 07:00,06:36.0,0
T36,R1747,04/01/2019 07:00,50:24.0,0
T316,R1748,04/01/2019 07:00,34:48.0,1
T64,R1749,04/01/2019 07:00,08:24.0,1
T447,R1751,04/01/2019 07:00,27:00.0,0
T161,R1753,04/01/2019 07:00,31:12.0,0
T188,R1754,04/01/2019 07:00,03:36.0,0
T264,R1755,04/01/2019 07:00,06:00.0,0
T218,R1757,04/01/2019 07:00,31:48.0,0
T560,R1758,04/01/2019 07:00,06:36.0,0
T473,R1759,04/01/2019 07:00,28:12.0,0
T278,R1760,04/01/2019 07:00,00:00.0,0
T273,R1761,04/01/2019 07:00,59:24.0,0
T390,R1762,04/01/2019 07:00,03:00.0,1
T352,R1763,04/01/2019 07:00,43:12.0,0
T227,R1764,04/01/2019 07:00,42:36.0,0
T375,R1766,04/01/2019 07:00,45:00.0,0
T38,R1767,04/01/2019 07:00,33:36.0,0
T601,R1769,04/01/2019 07:00,09:00.0,0
T98,R1770,04/01/2019 07:00,36:00.0,0
T496,R1772,04/01/2019 07:00,24:00.0,0
T486,R1773,04/01/2019 07:00,19:12.0,0
T219,R1775,04/01/2019 07:00,46:48.0,0
T617,R1776,04/01/2019 07:00,25:12.0,1
T330,R1825,04/01/2019 07:00,55:12.0,0
T68,R1830,04/01/2019 07:00,45:36.0,0
T572,R1834,04/01/2019 07:00,10:48.0,0
T553,R1835,04/01/2019 07:00,48:00.0,0
T152,R1837,04/01/2019 07:00,15:36.0,0
T190,R1838,04/01/2019 07:00,01:48.0,0
T3,R1839,04/01/2019 07:00,21:36.0,0
T144,R1840,04/01/2019 07:00,33:36.0,0
T51,R1841,04/01/2019 07:00,50:24.0,0
T441,R1843,04/01/2019 07:00,20:24.0,0
T113,R1844,04/01/2019 07:00,00:36.0,0
T229,R1845,04/01/2019 07:00,44:24.0,0
T380,R1847,04/01/2019 07:00,27:36.0,0
T170,R1849,04/01/2019 07:00,45:00.0,0
T596,R1850,04/01/2019 07:00,43:48.0,0
T323,R1851,04/01/2019 07:00,55:48.0,0
T355,R1853,04/01/2019 07:00,57:00.0,0
T99,R1854,04/01/2019 07:00,19:12.0,0
T458,R1857,04/01/2019 07:00,47:24.0,0
T140,R1858,04/01/2019 07:00,51:00.0,1
T461,R1859,04/01/2019 07:00,41:24.0,0
T307,R1860,04/01/2019 07:00,03:00.0,1
T276,R1861,04/01/2019 07:00,45:00.0,0
T506,R1863,04/01/2019 07:00,16:48.0,1
T354,R1865,04/01/2019 07:00,19:48.0,0
T286,R1866,04/01/2019 07:00,13:12.0,1
T319,R1868,04/01/2019 07:00,52:48.0,0
T603,R1869,04/01/2019 07:00,01:12.0,1
T86,R1871,04/01/2019 07:00,03:36.0,0
T503,R1872,04/01/2019 07:00,28:12.0,0
T467,R1873,04/01/2019 07:00,12:36.0,0
T582,R1878,04/01/2019 07:00,22:12.0,0
T460,R1882,04/01/2019 07:00,44:24.0,0
T549,R1883,04/01/2019 07:00,37:12.0,0
T570,R1884,04/01/2019 07:00,45:00.0,0
T412,R1885,04/01/2019 07:00,28:12.0,0
T535,R1886,04/01/2019 07:00,31:48.0,1
T392,R1887,04/01/2019 07:00,46:48.0,0
T233,R1888,04/01/2019 07:00,41:24.0,0
T516,R1889,04/01/2019 07:00,36:00.0,0
T450,R1891,04/01/2019 07:00,16:48.0,1
T235,R1892,04/01/2019 07:00,37:12.0,0
T565,R1893,04/01/2019 07:00,26:24.0,0
T85,R1895,04/01/2019 07:00,55:12.0,0
T379,R1897,04/01/2019 07:00,17:24.0,0
T159,R1898,04/01/2019 07:00,22:12.0,0
T510,R1899,04/01/2019 07:00,24:00.0,0
T387,R1900,04/01/2019 07:00,20:24.0,0
T156,R1901,04/01/2019 07:00,30:36.0,1
T34,R1902,04/01/2019 07:00,55:48.0,0
T313,R1903,04/01/2019 07:00,17:24.0,0
T417,R1904,04/01/2019 07:00,27:00.0,0
T231,R1905,04/01/2019 07:00,21:00.0,0
T502,R1906,04/01/2019 07:00,15:00.0,0
T10,R1907,04/01/2019 07:00,11:24.0,0
T149,R1908,04/01/2019 07:00,37:48.0,0
T348,R1909,04/01/2019 07:00,33:36.0,1
T600,R1911,04/01/2019 07:00,16:48.0,0
T95,R1913,04/01/2019 07:00,04:48.0,0
T360,R1914,04/01/2019 07:00,27:36.0,0
T568,R1916,04/01/2019 07:00,51:00.0,1
T541,R1917,04/01/2019 07:00,43:12.0,0
T215,R1918,04/01/2019 07:00,16:12.0,0
T437,R1919,04/01/2019 07:00,55:48.0,1
T425,R1920,04/01/2019 07:00,03:36.0,0
T224,R1924,04/01/2019 07:00,04:12.0,0
T27,R1969,04/01/2019 07:00,12:36.0,0
T73,R1974,04/01/2019 07:00,35:24.0,0
T223,R1977,04/01/2019 07:00,38:24.0,0
T556,R1978,04/01/2019 07:00,34:48.0,0
T111,R1979,04/01/2019 07:00,12:00.0,0
T465,R1980,04/01/2019 07:00,28:48.0,0
T526,R1981,04/01/2019 07:00,25:12.0,0
T7,R1982,04/01/2019 07:00,46:48.0,0
T501,R1983,04/01/2019 07:00,45:00.0,1
T195,R1984,04/01/2019 07:00,45:36.0,0
T142,R1985,04/01/2019 07:00,40:48.0,0
T487,R1987,04/01/2019 07:00,24:36.0,0
T315,R1988,04/01/2019 07:00,10:48.0,0
T339,R1989,04/01/2019 07:00,17:24.0,1
T181,R1991,04/01/2019 07:00,42:00.0,0
T334,R1993,04/01/2019 07:00,25:48.0,0
T221,R1994,04/01/2019 07:00,12:36.0,1
T1,R1995,04/01/2019 07:00,07:48.0,1
T93,R1996,04/01/2019 07:00,48:36.0,0
T200,R1997,04/01/2019 07:00,16:48.0,0
T270,R1998,04/01/2019 07:00,07:48.0,1
T489,R1999,04/01/2019 07:00,12:36.0,1
T107,R2000,04/01/2019 07:00,30:36.0,0
T162,R2001,04/01/2019 07:00,21:00.0,0
T594,R2002,04/01/2019 07:00,04:48.0,0
T84,R2003,04/01/2019 07:00,32:24.0,1
T247,R2004,04/01/2019 07:00,24:36.0,1
T331,R2005,04/01/2019 07:00,09:00.0,0
T279,R2007,04/01/2019 07:00,19:48.0,0
T252,R2008,04/01/2019 07:00,04:48.0,0
T611,R2010,04/01/2019 07:00,36:00.0,0
T367,R2012,04/01/2019 07:00,04:48.0,0
T291,R2013,04/01/2019 07:00,50:24.0,0
T112,R2014,04/01/2019 07:00,52:12.0,0
T81,R2015,04/01/2019 07:00,45:00.0,0
T151,R2016,04/01/2019 07:00,10:48.0,0
T197,R2017,04/01/2019 07:00,42:36.0,0
T292,R2022,04/01/2019 07:00,10:48.0,0
T310,R2026,04/01/2019 07:00,10:12.0,0
T618,R2027,04/01/2019 07:00,28:12.0,1
T32,R2028,04/01/2019 07:00,22:12.0,1
T351,R2029,04/01/2019 07:00,34:12.0,0
T123,R2030,04/01/2019 07:00,21:36.0,0
T435,R2031,04/01/2019 07:00,45:36.0,1
T405,R2032,04/01/2019 07:00,09:36.0,0
T554,R2033,04/01/2019 07:00,06:36.0,0
T464,R2035,04/01/2019 07:00,00:36.0,1
T164,R2036,04/01/2019 07:00,28:48.0,0
T75,R2037,04/01/2019 07:00,06:36.0,1
T133,R2039,04/01/2019 07:00,54:00.0,0
T528,R2041,04/01/2019 07:00,51:36.0,1
T345,R2042,04/01/2019 07:00,03:36.0,1
T440,R2043,04/01/2019 07:00,37:48.0,0
T199,R2044,04/01/2019 07:00,33:36.0,0
T546,R2045,04/01/2019 07:00,16:12.0,1
T204,R2046,04/01/2019 07:00,16:12.0,1
T493,R2047,04/01/2019 07:00,20:24.0,0
T564,R2048,04/01/2019 07:00,31:48.0,1
T127,R2049,04/01/2019 07:00,37:48.0,0
T104,R2050,04/01/2019 07:00,15:36.0,0
T67,R2051,04/01/2019 07:00,07:48.0,1
T409,R2052,04/01/2019 07:00,06:36.0,1
T485,R2053,04/01/2019 07:00,36:00.0,0
T588,R2055,04/01/2019 07:00,13:12.0,0
T598,R2056,04/01/2019 07:00,27:36.0,0
T444,R2058,04/01/2019 07:00,36:00.0,1
T365,R2060,04/01/2019 07:00,40:48.0,0
T494,R2061,04/01/2019 07:00,09:00.0,0
T42,R2062,04/01/2019 07:00,09:00.0,0
T226,R2063,04/01/2019 07:00,39:00.0,0
T374,R2064,04/01/2019 07:00,34:12.0,0
T317,R2113,04/01/2019 07:00,06:36.0,0
T332,R2118,04/01/2019 07:00,50:24.0,0
T72,R2121,04/01/2019 07:00,40:12.0,0
T248,R2122,04/01/2019 07:00,31:12.0,0
T265,R2123,04/01/2019 07:00,17:24.0,1
T476,R2124,04/01/2019 07:00,37:48.0,0
T537,R2125,04/01/2019 07:00,10:48.0,0
T160,R2126,04/01/2019 07:00,51:36.0,1
T88,R2127,04/01/2019 07:00,35:24.0,1
T418,R2128,04/01/2019 07:00,26:24.0,0
T92,R2129,04/01/2019 07:00,39:36.0,0
T201,R2131,04/01/2019 07:00,27:36.0,0
T350,R2132,04/01/2019 07:00,14:24.0,0
T520,R2133,04/01/2019 07:00,16:48.0,1
T9,R2135,04/01/2019 07:00,25:48.0,0
T225,R2137,04/01/2019 07:00,50:24.0,0
T304,R2138,04/01/2019 07:00,12:00.0,1
T337,R2139,04/01/2019 07:00,06:00.0,0
T271,R2140,04/01/2019 07:00,14:24.0,0
T198,R2141,04/01/2019 07:00,34:12.0,0
T148,R2142,04/01/2019 07:00,39:36.0,1
T222,R2143,04/01/2019 07:00,21:36.0,0
T518,R2144,04/01/2019 07:00,39:36.0,0
T191,R2145,04/01/2019 07:00,10:48.0,0
T415,R2146,04/01/2019 07:00,43:48.0,0
